Year,Election,Province,District Name,Part Number,Party Name,Candidate Name,"Candidate Gender L=Male, P=Female",Candidate List Number
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR I,10,PARTAI HATI NURANI RAKYAT,"JOHAN DELANO TAUFIK, SE, M.Sc, Ph.D",L,4
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR I,10,PARTAI HATI NURANI RAKYAT,"PASKALIS ASCARA DACUNHA, SH",L,5
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR I,10,PARTAI HATI NURANI RAKYAT,DRA. EUSABIA PAREIRA,P,6
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR I,14,PARTAI BULAN BINTANG,"H.M. SYARIFIEN MALOKO, SH, MM, M.Si",L,1
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR I,14,PARTAI BULAN BINTANG,"SULAIMAN PETE, SE",L,2
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR I,14,PARTAI BULAN BINTANG,"E. NITA JUWITA, SH",P,3
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR I,14,PARTAI BULAN BINTANG,"SAMSUDDIN BOLENG, SH",L,4
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR I,14,PARTAI BULAN BINTANG,"SOLIHIN PURE,SP",L,5
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR I,14,PARTAI BULAN BINTANG,YUSNIAR CECILIA,P,6
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,KONRADUS WAWO,L,1
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"Drs. ANTONY BAGUL DAGUR, M.Si",L,2
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,B. YAYUK ROOSTIAWATI WEKING,P,3
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,1,PARTAI NasDem,"Drs. Y. JACKI ULY, MH.",L,1
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,1,PARTAI NasDem,Prof. Dr. DANIEL KAMEO,L,2
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,1,PARTAI NasDem,Dra. SYANETHA TAKA,P,3
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,1,PARTAI NasDem,"Dra. PAULINA HANING BULLU, SE.",P,4
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,1,PARTAI NasDem,dr. UMBU M. MARISI,L,5
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,1,PARTAI NasDem,Dra. YULIANA BAE,P,6
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,1,PARTAI NasDem,VIKTOR BUNGTILU LAISKODAT,L,7
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,2,PARTAI KEBANGKITAN BANGSA,"EDWARD TANNUR, SH",L,1
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,2,PARTAI KEBANGKITAN BANGSA,"NUNIEK ERNANINGRUM, SH, M.Hum, MACM",P,2
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,2,PARTAI KEBANGKITAN BANGSA,"ABDUL HARIS NURDIN, SH",L,3
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,2,PARTAI KEBANGKITAN BANGSA,"YOSEF LETE BORO, S.Fil",L,4
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,2,PARTAI KEBANGKITAN BANGSA,KONGA NAHA,P,5
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,2,PARTAI KEBANGKITAN BANGSA,JOICE SRI INTAN NENOBAIS,P,6
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,2,PARTAI KEBANGKITAN BANGSA,"CHRISTIAN KAREL ASSAN, ST",L,7
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,3,PARTAI KEADILAN SEJAHTERA,MUSTAQIM SADO,L,1
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,3,PARTAI KEADILAN SEJAHTERA,"SRI RAHMATIN AMALIA, S.Pd",P,2
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,HERMAN HERY,L,1
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,Drs. BONEFASIUS PATI DHEO,L,2
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,JEANNE CYNTHIA LAY,P,3
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"RUTH NINA KEDANG, SE",P,4
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,Y. VIAN FEOH,L,5
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"FREDERIK NDOLU, S.Sos., M.Si",L,6
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,MARTHA WINDIYATI UNU,P,7
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,5,PARTAI GOLONGAN KARYA,Drs. SETYA NOVANTO,L,1
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,5,PARTAI GOLONGAN KARYA,Dr. CHARLES J. MESANG,L,2
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,5,PARTAI GOLONGAN KARYA,MERRY SOFIA ANASTASIA HENDRYA LENGGOE,P,3
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,5,PARTAI GOLONGAN KARYA,"Drs. JULIANUS POTE LEBA, M.Si",L,4
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,5,PARTAI GOLONGAN KARYA,IMANUEL EKADIANUS BLEGUR,L,5
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,5,PARTAI GOLONGAN KARYA,"Dra. SYLVIA ASIH ANGGRAENI, MS",P,6
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,5,PARTAI GOLONGAN KARYA,IZIA AUGUSTA FERREIRA DE LEMOS,P,7
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,6,PARTAI GERAKAN INDONESIA RAYA,"Ir. FARY DJEMY FRANCIS, MMA",L,1
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,6,PARTAI GERAKAN INDONESIA RAYA,"FLORENCIO MARIO VIEIRA, MPM",L,2
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,6,PARTAI GERAKAN INDONESIA RAYA,"AGUSTINA ANAKOTTA FOEH, SH",P,3
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,6,PARTAI GERAKAN INDONESIA RAYA,"HOSA HORY FANGGIDAE, MPH, MHS",P,4
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,6,PARTAI GERAKAN INDONESIA RAYA,"UMBU HAMAKONDA, SE. M.Si",L,5
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,6,PARTAI GERAKAN INDONESIA RAYA,"ALFONS LOEMAU, M.Si",L,6
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,6,PARTAI GERAKAN INDONESIA RAYA,NANCY IREIN YECOLINE,P,7
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,7,PARTAI DEMOKRAT,"ANITA JACOBA GAH, SE",P,1
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,7,PARTAI DEMOKRAT,"DR. JEFIRSTSON R. RIWU KORE, MM, MH",L,2
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,7,PARTAI DEMOKRAT,"AGUSTINUS TAMO MBAPA, S.Sos, M.Si",L,3
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,7,PARTAI DEMOKRAT,Dr. SRI DAMAYANTY MANULLANG,P,4
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,7,PARTAI DEMOKRAT,"Ir. EMANUEL BABU EHA, M.Si",L,5
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,7,PARTAI DEMOKRAT,"MARIA SUSANA MESANG GAH, SE",P,6
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,7,PARTAI DEMOKRAT,"YONAHIS SEFNATH KNAUFMONE, SE",L,7
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,8,PARTAI AMANAT NASIONAL,"EURICO GUTERRES, SE, MM",L,1
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,8,PARTAI AMANAT NASIONAL,"AWANG NOTOPRAWIRO, SH",L,2
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,8,PARTAI AMANAT NASIONAL,EMILIANA DHAJO,P,3
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,8,PARTAI AMANAT NASIONAL,Ir. ADRIANUS YANI BETANG,L,4
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,8,PARTAI AMANAT NASIONAL,EMELLIA FELLE,P,5
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,8,PARTAI AMANAT NASIONAL,"FIRMANSAH FANGIDAE, SH",L,6
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,8,PARTAI AMANAT NASIONAL,"GRACE IVONE KEMBUAN, S.Sos",P,7
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,9,PARTAI PERSATUAN PEMBANGUNAN,"SYAFA ILLIYIN B, SE",P,1
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,9,PARTAI PERSATUAN PEMBANGUNAN,"ENDEH AHMAD, S.Pd",L,2
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,9,PARTAI PERSATUAN PEMBANGUNAN,"LIESMA SEPTIANA SARI, SE",P,3
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,10,PARTAI HATI NURANI RAKYAT,"SALEH HUSIN, SE, M.Si",L,1
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,10,PARTAI HATI NURANI RAKYAT,Dr. NICO LAUS USKONO,L,2
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,10,PARTAI HATI NURANI RAKYAT,"dr. GLORIA MANOEROENG, S.P.A",P,3
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,10,PARTAI HATI NURANI RAKYAT,"FERRY KASE, SH",L,4
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,10,PARTAI HATI NURANI RAKYAT,ROOSYE FLORIDA DENGAH,P,5
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,10,PARTAI HATI NURANI RAKYAT,SERVASIUS S. MANEK,L,6
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,10,PARTAI HATI NURANI RAKYAT,MARIA NELIA PORTUGALEZA,P,7
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,14,PARTAI BULAN BINTANG,JEIWU OGGA,L,1
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,14,PARTAI BULAN BINTANG,RONNY NUBATONIS,L,2
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,14,PARTAI BULAN BINTANG,ROSI MARTINA SOMBO,P,3
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,14,PARTAI BULAN BINTANG,"BRUNO SUKARTO, S.KOM, MM",L,4
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,14,PARTAI BULAN BINTANG,DANIEL TAOLIN,L,5
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,14,PARTAI BULAN BINTANG,SUHARTINI,P,6
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,14,PARTAI BULAN BINTANG,IRYANA SETIA,P,7
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"IR. A.D. JOHN MANAFE, MS",L,1
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"AYUB BABU, SH., MA",L,2
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"HALEINI YENI STEFANI MBOEIK, S.Sos",P,3
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,YULIUS H. DJAWA,L,4
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"FRANS STAVEN TAFUI, SP",L,5
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,DAMARIS MUSKANAN,P,6
2014,DPR,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,IR. NONI S. CHRISTIANA K,P,7
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,1,PARTAI NasDem,"H. SYARIF ABDULLAH ALK., SH., MH",L,1
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,1,PARTAI NasDem,"Drs. DINAR, SH, MH.",L,2
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,1,PARTAI NasDem,"Hj. EKA NURHAYATI, SE",P,3
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,1,PARTAI NasDem,NONNY CHIRILDA,P,4
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,1,PARTAI NasDem,"HADI SURATMAN, SH, M.Si.",L,5
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,1,PARTAI NasDem,Drs. H. ILHAM SANUSI,L,6
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,1,PARTAI NasDem,"Dr. TAN TJUN HWA, SE., MM",L,7
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,1,PARTAI NasDem,"YULIA, SE.",P,8
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,1,PARTAI NasDem,Ir. FLOR SURYADARMA,L,9
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,1,PARTAI NasDem,"RUSDY AGUS SALIM, SH. MH",L,10
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,2,PARTAI KEBANGKITAN BANGSA,DANIEL JOHAN,L,1
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,2,PARTAI KEBANGKITAN BANGSA,Drs. H. HASAN RUSBINI,L,2
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,2,PARTAI KEBANGKITAN BANGSA,RIANDA RITA AYU,P,3
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,2,PARTAI KEBANGKITAN BANGSA,"AHMAD WARI, SE, M.Si",L,4
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,2,PARTAI KEBANGKITAN BANGSA,AMIRULLAH KADIR,L,5
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,2,PARTAI KEBANGKITAN BANGSA,"SRI YUNIARTI, ST",P,6
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,2,PARTAI KEBANGKITAN BANGSA,"H. SAMUKI, S.Pd.I",L,7
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,2,PARTAI KEBANGKITAN BANGSA,"MUNALI ANDRI, S.TP",L,8
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,2,PARTAI KEBANGKITAN BANGSA,KARWATI,P,9
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,2,PARTAI KEBANGKITAN BANGSA,EDY GUNAWAN,L,10
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,3,PARTAI KEADILAN SEJAHTERA,"H. ALIFUDIN, SE, MM",L,1
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,3,PARTAI KEADILAN SEJAHTERA,RAHMAN AMIN,L,2
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,3,PARTAI KEADILAN SEJAHTERA,"NUNUNG HUSNUL KHATIMAH, SP",P,3
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,3,PARTAI KEADILAN SEJAHTERA,"YAKOB MOHSIN, SH, MH.",L,4
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,3,PARTAI KEADILAN SEJAHTERA,"RACHMAWATI, SH.",P,5
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,3,PARTAI KEADILAN SEJAHTERA,"SRI OKSARI UTAMI, SP",P,6
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,3,PARTAI KEADILAN SEJAHTERA,M. SYAFAWI SUNADI,L,7
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,3,PARTAI KEADILAN SEJAHTERA,"SUNANI CAHYANI, S.Sos",P,8
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,3,PARTAI KEADILAN SEJAHTERA,MULYADI,L,9
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,3,PARTAI KEADILAN SEJAHTERA,"MUDA ANTARTIKAWAN, SE., MM.",L,10
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,DOLFIE O.F.P,L,1
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,dr. KAROLIN MARGRET NATASA,P,2
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"LASARUS, S.Sos, M.Si",L,3
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"Ir. G. MICHAEL JENO, MM",L,4
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,Drs. ERWIN TPL. TOBING,L,5
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,WD. FARIDA DJARUDJU,P,6
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"YA'ZAINUDDIN, S.Sos",L,7
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,MAHMUDDIN,L,8
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,IRMA SUTRISNAWATI,P,9
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"PROF. O. RIAM MAPUAS, M.Phil, Ph.D",L,10
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,5,PARTAI GOLONGAN KARYA,"Ir. H. ZULFADHLI, MM.",L,1
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,5,PARTAI GOLONGAN KARYA,"Drs. KAMARUDDIN SJAM, MM",L,2
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,5,PARTAI GOLONGAN KARYA,"LILI SANTI, SE",P,3
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,5,PARTAI GOLONGAN KARYA,"H. MORKES EFFENDI, S.Pd, MH.",L,4
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,5,PARTAI GOLONGAN KARYA,Ir. H. HUSNI THAMRIN,L,5
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,5,PARTAI GOLONGAN KARYA,SATYA DEVIE N.,P,6
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,5,PARTAI GOLONGAN KARYA,"H. ADANG GUNAWAN, SE.",L,7
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,5,PARTAI GOLONGAN KARYA,"MAMAN ABDURRAHMAN, ST.",L,8
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,5,PARTAI GOLONGAN KARYA,DEBBY EMELIA,P,9
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,5,PARTAI GOLONGAN KARYA,MIKAEL INJEK BARAYUNGK,L,10
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,6,PARTAI GERAKAN INDONESIA RAYA,"FX. ARIEF POYUONO, SE.",L,1
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,6,PARTAI GERAKAN INDONESIA RAYA,"DR. HASAN KARMAN. SH., MM.",L,2
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,6,PARTAI GERAKAN INDONESIA RAYA,MUTIARA S. SANI,P,3
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,6,PARTAI GERAKAN INDONESIA RAYA,Ir. YAMIN ABDURRAHMAN,L,4
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,6,PARTAI GERAKAN INDONESIA RAYA,"Hj. MARDIANI MS, SH",P,5
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,6,PARTAI GERAKAN INDONESIA RAYA,"H. BAMBANG WIDIANTO, ST",L,6
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,6,PARTAI GERAKAN INDONESIA RAYA,"LIPINUS LIFKOI VANTAR, SH.,M. HUM.",L,7
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,6,PARTAI GERAKAN INDONESIA RAYA,"IPANDIA RIDJANI NOER, S.E",L,8
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,6,PARTAI GERAKAN INDONESIA RAYA,KATHERINE A. OENDOEN,P,9
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,6,PARTAI GERAKAN INDONESIA RAYA,"PENSONG, SE., MSi.",L,10
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,7,PARTAI DEMOKRAT,"ALBERT YAPUTRA, S.Sos, M.I.Kom",L,1
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,7,PARTAI DEMOKRAT,Ir. LIM SUI KHIANG,L,2
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,7,PARTAI DEMOKRAT,"ERMA SURYANI RANIK, SH",P,3
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,7,PARTAI DEMOKRAT,Dr. PIET HERMAN ABIK,L,4
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,7,PARTAI DEMOKRAT,"M. ALIAS, S.Ag. S.Pd, M.Si",L,5
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,7,PARTAI DEMOKRAT,"IMELDA, SP",P,6
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,7,PARTAI DEMOKRAT,"Dr. Drs. NICODEMUS R. TOUN, MM",L,7
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,7,PARTAI DEMOKRAT,"FRANS ADISIUS DA, SH, MH",L,8
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,7,PARTAI DEMOKRAT,Dra. DIAN ROSANA,P,9
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,7,PARTAI DEMOKRAT,"H. BOBBY CHRISNAWAN, SH",L,10
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,8,PARTAI AMANAT NASIONAL,"H. SUKIMAN, S.Pd, MM",L,1
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,8,PARTAI AMANAT NASIONAL,IR. H. BURHANUDDIN A. RASYID,L,2
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,8,PARTAI AMANAT NASIONAL,IR. ADNI ROZA DINAR,P,3
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,8,PARTAI AMANAT NASIONAL,"R. EPESUS NYARONG, SH, M.Sc, MH",L,4
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,8,PARTAI AMANAT NASIONAL,"ZULFYDAR ZAIDAR MOCHTAR, SE, MM",L,5
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,8,PARTAI AMANAT NASIONAL,EVI RULIATI,P,6
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,8,PARTAI AMANAT NASIONAL,EKO TRISNA,L,7
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,8,PARTAI AMANAT NASIONAL,"DWI SANTOSO, SH",L,8
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,8,PARTAI AMANAT NASIONAL,ZORA VIDYANATA,P,9
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,8,PARTAI AMANAT NASIONAL,"AGUSTINI, SH",P,10
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,9,PARTAI PERSATUAN PEMBANGUNAN,H. USMAN JA'FAR,L,1
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,9,PARTAI PERSATUAN PEMBANGUNAN,Ir. FIRMANSYAH MARDANOES,L,2
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,9,PARTAI PERSATUAN PEMBANGUNAN,"DR. FENNIE RUFINI, Sp. Rad",P,3
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,9,PARTAI PERSATUAN PEMBANGUNAN,HAKMANSYAH,L,4
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,9,PARTAI PERSATUAN PEMBANGUNAN,RULIZAR,L,5
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,9,PARTAI PERSATUAN PEMBANGUNAN,EKI LARASSASTY,P,6
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,9,PARTAI PERSATUAN PEMBANGUNAN,Drs. SY. M. RAZALI,L,7
2014,DPR,KALIMANTAN BARAT,KALIMANTAN BARAT,9,PARTAI PERSATUAN PEMBANGUNAN,SISKA FEBRIANI RESA,P,8
