Year,Election,Province name,Candidate Name ,,,,,,,,,,,,,
2019,DPD,Riau,"AGUSTIAN RASMANTO, S.E., M.Si",,,,,,,,,,,,,
2019,DPD,Riau,"Dr. drh. H. CHAIDIR, M.M",,,,,,,,,,,,,
2019,DPD,Riau,"Dr. H. ASYARI NUR, S.H., M.M",,,,,,,,,,,,,
2019,DPD,Riau,"Dr. H. HERMAN GAZALI, S.H, S.E, M.B.A",,,,,,,,,,,,,
2019,DPD,Riau,"Dr. H. MUHAMMAD RIZAL AKBAR, S.Si, M.Phil",,,,,,,,,,,,,
2019,DPD,Riau,"Dr. MISHARTI, S.Ag, M.Si",,,,,,,,,,,,,
2019,DPD,Riau,"Drs. H. ABDUL GAFAR USMAN, M.M",,,,,,,,,,,,,
2019,DPD,Riau,Drs. M. MUNIF,,,,,,,,,,,,,
2019,DPD,Riau,"Drs. WERKANIS AS, M.Pd",,,,,,,,,,,,,
2019,DPD,Riau,EDI AHMAD RM,,,,,,,,,,,,,
2019,DPD,Riau,"EDWIN PRATAMA PUTRA, S.H",,,,,,,,,,,,,
2019,DPD,Riau,"H. AKHYARUDDIN, S.E., M.Sc",,,,,,,,,,,,,
2019,DPD,Riau,"H. HERMAN NAZAR, S.H., M.Si",,,,,,,,,,,,,
2019,DPD,Riau,"H. JAKIMAN SW, S.Pd., M.M",,,,,,,,,,,,,
2019,DPD,Riau,"H. M. YUSUF SAID, S.E, M.M",,,,,,,,,,,,,
2019,DPD,Riau,"H. MUHAMMAD GAZALI, Lc",,,,,,,,,,,,,
2019,DPD,Riau,H. MUHAMMAD RIDWAN,,,,,,,,,,,,,
2019,DPD,Riau,"H. SURADI, S.H",,,,,,,,,,,,,
2019,DPD,Riau,"H. ZAHIRMAN ZABIR, S.H., M.H",,,,,,,,,,,,,
2019,DPD,Riau,"INTSIAWATI AYUS, S.H, M.H",,,,,,,,,,,,,
2019,DPD,Riau,Ir. KHUDHRI JUNID,,,,,,,,,,,,,
2019,DPD,Riau,"JAMARIS. HS, S.H, M.H",,,,,,,,,,,,,
2019,DPD,Riau,"JEFRY NOER, S.H",,,,,,,,,,,,,
2019,DPD,Riau,"JUPRIZAL, S.Th.I, M.H",,,,,,,,,,,,,
2019,DPD,Riau,ROSTI ULI PURBA,,,,,,,,,,,,,
2019,DPD,Riau,SAHAT MARTIN PHILIP,,,,,,,,,,,,,
2019,DPD,Riau,"SAUT SIHALOHO, S.H",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"ABDUL RAHMAN, SH.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,AJBAR,,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"ANDRI PRAYOGA PUTRA SINGKARRU, M.Sc.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"Dr. ANDI ZASTRAWATI, SE., M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"Drs. H. ISMAIL ZAINUDDIN, M.Pd.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,Drs. HAMZAH SULA,,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"Drs. PAMPANG BONE, M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,H. ALMALIK PABABARI,,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,H. ISKANDAR MUDA BAHARUDDIN LOPA,,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,H. MUHAMMAD THAMRIN,,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"HASNAWI, ST.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"HASRAT LUKMAN, S.Pd.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"HENRY SIRINA, SH.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"ILMAN MURGAN, SH.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"INDARSAN ISKANDAR MANDJI, SE.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"Ir. H. A. SURIANTO B. M, MT.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,ISRA D PRAMULYA,,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"KASMIN H, SH.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"MARTHEN, M.TH.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"MAS’UD SHALEH, S.S.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,MUH. AMRIL,,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,MUHAMMAD ZAKIR AKBAR,,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,NASKAH MAHMUD NABHAN,,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"NERO LEO ADRIANI, S. I Kom.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"NURDIN PASOKKORI, S.IP., M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,ROSMAWATI,,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,SAIDING,,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"THERESIA TARANG, SH.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"YUKI PERMANA, ST.",,,,,,,,,,,,,
2019,DPD,Sulawesi Barat,"YUSUF DEPPARINDING, SH.",,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan,A M IQBAL PAREWANGI,,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan,ANDI MUH. IHSAN,,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan,"Dr. H. SINDAWA TARANG, S.H., M.M., M.H.",,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan,"Dr. PATAHILLAH ASBA, S.H., M.H.",,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan,"Drs. M. TASMIN L, M.Pd.I.",,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan,"H. MOH. ROEM MUIN, S.H., M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan,H. MUSTAFA IRATE,,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan,"HERMAN HAFID NASSA, S.H.",,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan,"LILY AMELIA SALURAPA, S.E., M.M.",,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan,"MUHLIS KATILI, S.Kep., Ns.",,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan,TAMSIL LINRUNG,,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan ,ARIANTO BURHAN MAKKA,,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan ,"ASMAR, S.T., M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan ,"Dr. H. ABD. RAHIM MAS P. SANJATA, M.Ag.",,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan ,"Dr. H. AJIEP PADINDANG, S.E., M.M.",,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan ,"Dr. Hj. ST. NUSRA AZIS, S.Pt., M.P.",,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan ,"Dr. Ir. H. MUHAMMAD SYAIFUL SALEH, M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan ,Drs. MUHAMMAD YUNUS RAZAK,,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan ,"H. MAPPAUJUNG M, S.E., M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan ,Ir. SULAEMAN KAMARUDDIN,,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan ,"M. AMIL SHADIQ, S.H., M.H.",,,,,,,,,,,,,
2019,DPD,Sulawesi Selatan ,NINA MARLINA,,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah,"ADHI KUSUMA WAHAB, S.S.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah,"AHMAD SYAIFULLAH MALONDA, S.P.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah,"ANDI VIVALDY, S.Pd., M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah,"ARIF, S.T.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah,"Dr. ABDUL RACHMAN THAHA, S.H., M.H.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah,"Dr. H. YUNAN LAMPASIO, S.E., M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah,"Dr. MUHAMMAD J. WARTABONE, S.H., M.Hi.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah,"Dr. SHALEH MUHAMAD ALDJUFRI, Lc, M.A.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah,Drs. MA’MUN AMIR,,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah,"H. MUSDAR M. AMIN, S.E., M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah,"I GEDE YOGANTARA TEGUH EKOWIJAYA, S.I.Kom.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah,"LUKKY SEMEN, S.E.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah,MUH AMIN SANDILANA,,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah,SAHRUM B. SIHIRA,,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah,"SYAHRUDIN, S.H.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah,"SYAMSIDI MARKUS, S.Sos., M.A.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah ,"AGUSSALIM, S.H.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah ,"Drs. NURSALAM, M.M.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah ,Drs. USMAN SAMUDIN,,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah ,"HERI SUGIANTO, S.H.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tengah ,MAZIRU L. MASRI,,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"ABDUL JABIR UKSIM, S.T., M.M.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"AGUSALIM SAPRI, S.E.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"AKBP (Purn). H. IDWAR, S.H.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,AKHMAD SYAHRUL NIPPO,,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"ANDI SAHIBUDDIN, S.Ag.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"ARSYID ARSYAD, S.Psi., M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"DARWIS, S.E.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"dr. DEWA PUTU ARDIKA SEPUTRA, Sp.OG.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"dr. H. L.M. BAHARUDDIN, M.Kes.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"Dr. H. MZ. AMIRUL TAMIM, M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"DR. LA ODE BARIUN, S.H., M.H.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"Dr. SABARUDDIN LABAMBA, M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,Dra. Hj. WA ODE AULIA KOEDOES,,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,Drs. AHYAR,,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"Drs. H. LA ODE RAFIUDDIN, M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"Drs. H. M. ALI NUR, M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"Drs. H. MASYHUR MASIE ABUNAWAS, M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"Drs. H. MUH. RIDWAN ZAKARIAH, M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"Drs. H. NURHOLIS, M.S.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"Drs. H. YUSRAN A. SILONDAE, M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,Drs. LA ODE ASIS,,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"Drs. RUSTAM SILONDAE, M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,FATMAYANI HARLI TOMBILI,,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,H. M. YASIN WELSON LAJAHA,,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"H. MUH. FAIZAL, S.E., M.S.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,H. MUH. FERRY ANGGRIAWAN,,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,H. MUIRUN AWI,,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"H. PIN MOKKE, S.H.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"H. RUSLIMIN MAHDI, S.H.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"H. RUSTAM PETTA NYALLA, S.H.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"HARIMUDDIN, S.H.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"Hj. ANDI NIRWANA S, S.P., M.M.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"Hj. EPTATI KAMARUDDIN, S.Ag., M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"HUDRI MAJJA, S.E.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"Ir. A. YANI MULUK, M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"Ir. WA ODE HAMSINAH BOLU, M.Sc.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"LA ODE ANDI PILI, S.E.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"LA ODE BALADIN, S.K.M., M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"LA ODE RUSYAMIN, S.K.M., M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,LA ODE SAERA,,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"LA ODE ZULFIKAR NUR, S.H., M.H.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,M. ZAINAL ARIFIN RYHA,,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"Marsekal Muda TNI (Purn). H. SUPOMO, S.I.P., M.Sc.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"MUH. JAFAR, S.E.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"NILAN SABARA, S.H.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,RAHMAD,,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"SAMSU, S.P., M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"SUPYAN HADI, S.Sos.I.",,,,,,,,,,,,,
2019,DPD,Sulawesi Tenggara,"WA ODE RABIA AL ADAWIA RIDWAN, S.E., M.B.A.",,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,CHERISH HARRIETTE,,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,DJAFAR ALKATIRI,,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,"Dr. ML. DENNY TEWU, S.E., M.M.",,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,"dr. WIESJE ABIGAEL ROMPIS, M.Si.",,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,Dra. JULL TAKALIUANG,,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,FERRY SANGER WEKU,,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,FEYKE ROBOT,,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,"H. W. B. SUMAKUL, S.Th.",,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,HELFRIED LOMBO,,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,HENDRA JACOB,,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,Ir. STEFANUS B. A. N. LIOW,,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,IRVAN BASRI,,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,JOHANIS C. SALIBANA,,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,"LEXI MANTIRI, S.S.",,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,MAYA RUMANTIR,,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,MUHAMMAD SALIM LANDJAR,,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,NOUKE PAAT,,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,"Pdt. MEIVA LINTANG, S.Th.",,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,"PRICYLIA ELVIERA RONDO, S.S.",,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,RM. LUNTUNGAN,,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,"SYACHRIAL KUI DAMOPOLII, S.Sos.",,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,TEDIUS KUEMBA BATASINA,,,,,,,,,,,,,
2019,DPD,Sulawesi Utara,"VIVIAN TIRAYOH DIMPUDUS, S.E.",,,,,,,,,,,,,
2019,DPD,Sumatera Barat,ALKUDRI,,,,,,,,,,,,,
2019,DPD,Sumatera Barat,"ATTILA MAJIDI, SP",,,,,,,,,,,,,
2019,DPD,Sumatera Barat,"Dr. H. ALIRMAN SORI, S.H., M.Hum, M.M.",,,,,,,,,,,,,
2019,DPD,Sumatera Barat,"Dr. H. CHAIRUL UMAIYA, M.M., Ak",,,,,,,,,,,,,
2019,DPD,Sumatera Barat,"Dr. H. YUHERMAN, S.H., M.H., M.Kn",,,,,,,,,,,,,
2019,DPD,Sumatera Barat,"Dr.H. HELMY PANUH Dt. PONOMARAJO, S.H., M.Kn.",,,,,,,,,,,,,
2019,DPD,Sumatera Barat,"Drs. H. DESRA EDIWAN ANANTANUR, M.M.",,,,,,,,,,,,,
2019,DPD,Sumatera Barat,"Drs. IRDAM IMRAN, M.Si",,,,,,,,,,,,,
2019,DPD,Sumatera Barat,"H. AFRIZAL, S.E.",,,,,,,,,,,,,
2019,DPD,Sumatera Barat,"H. ASNAWI BAHAR, S.E., M.Si",,,,,,,,,,,,,
2019,DPD,Sumatera Barat,H. ICU ZUKAFRIL Dt. BANDAHARO,,,,,,,,,,,,,
2019,DPD,Sumatera Barat,"H. LEONARDY HARMAINY Dt. BANDARO BASA, S.IP., M.H.",,,,,,,,,,,,,
2019,DPD,Sumatera Barat,"H. MUSLIM M YATIM, Lc., M.M.",,,,,,,,,,,,,
2019,DPD,Sumatera Barat,"H. ZUL EVI ASTAR, S.H",,,,,,,,,,,,,
2019,DPD,Sumatera Barat,Hj. EMMA YOHANNA,,,,,,,,,,,,,
2019,DPD,Sumatera Barat,"IBRANI Dt. RAJO TIANSO S.H., M.H",,,,,,,,,,,,,
2019,DPD,Sumatera Barat,Ir. H. MULYADI AFMAR,,,,,,,,,,,,,
2019,DPD,Sumatera Barat,"JULIA F AGUSTA, S.E.",,,,,,,,,,,,,
2019,DPD,Sumatera Barat,"KOMI CHANIAGO, S.H.",,,,,,,,,,,,,
2019,DPD,Sumatera Barat,NURKHALIS,,,,,,,,,,,,,
2019,DPD,Sumatera Barat,RAMAL SALEH,,,,,,,,,,,,,
2019,DPD,Sumatera Barat,TUKIMAN,,,,,,,,,,,,,
2019,DPD,Sumatera Barat,ZAINAL AKIL,,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,ABDUL AZIZ,,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,ABDUL AZIZ KAMIS,,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"AH. MANSUR, S.E., M.Pd.I",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,ALWI,,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"AMALIAH, S.KG",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"ARNIZA NILAWATI, S.E., M.M",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,CHARMA AFRIANTO,,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"Dr. JANTO CHANDRA, S.H, M.Hum",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"Drs. H. MULYADI ADNAN, M.Si",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"FARID NUMAIRY, S.I.P",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"FEKRI JULIANSYAH, S.IP",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"FIDYA YUSRI, S.I.Kom",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"H. DARWIN AZHAR, S.E., M.M",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"H. M. YUSUF MEKKI, S.Sos",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"H. TAUFIK RAHMAN, S.H",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"H. YUSWAR HIDAYATULLAH, S.IP., M.AP",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"Hj. ASMAWATI, S.E, M.M",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,Hj. EVA SUSANTI,,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,Hj. LIES SHANTI GHASELA,,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,Ir. AHMAD DAILAMI,,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"Ir. Hj. LUCIANTY, S.E.",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,Ir. KUSWARI MARZUK,,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,JIALYKA MAHARANI,,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"LESI HERTATI, S.E., Ak., M.Si. CA., CTA",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"LIUS EKA BRAHMA SAPUTRA, S.H., M.Kn",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"MASAYU ZURAIDAH, S.E",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"MICHA CASSIOVIA, S.E",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"MISIKA DASA HAFRIDA, S.H",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"MUHAMMAD AMINUDDIN, S.H",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"MUHAMMAD ARIF GUNAWAN, S.E., S.H., M.H",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"NANDRIANI OCTARINA, S.Psi., CHA",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"SISKA MARLENI, S.E., M.Si",,,,,,,,,,,,,
2019,DPD,Sumatera Selatan,"YUDHA MAHROM DS, S.E., M.Si",,,,,,,,,,,,,
2019,DPD,Sumatera Utara,"Dr. ABDUL HAKIM SIAGIAN, S.H., M.Hum",,,,,,,,,,,,,
2019,DPD,Sumatera Utara,"Dr. BADIKENITA BR SITEPU, S.E., M.Si",,,,,,,,,,,,,
2019,DPD,Sumatera Utara,"Drs. H. ABDILLAH, Ak.",,,,,,,,,,,,,
2019,DPD,Sumatera Utara,"H. DADANG DARMAWAN PASARIBU, M.Si",,,,,,,,,,,,,
2019,DPD,Sumatera Utara,"H. DEDI ISKANDAR BATUBARA, S.Sos., S.H., M.SP",,,,,,,,,,,,,
2019,DPD,Sumatera Utara,"H. FAISAL AMRI, S.Ag., M.Ag",,,,,,,,,,,,,
2019,DPD,Sumatera Utara,"H. MUHAMMAD NUH, M.SP.",,,,,,,,,,,,,
2019,DPD,Sumatera Utara,"H. SOLAHUDDIN NASUTION, S.E., M.Si",,,,,,,,,,,,,
2019,DPD,Sumatera Utara,H. SYAMSUL HILAL,,,,,,,,,,,,,
2019,DPD,Sumatera Utara,Ir. TOLOPAN SILITONGA,,,,,,,,,,,,,
2019,DPD,Sumatera Utara,M. NURSYAM,,,,,,,,,,,,,
2019,DPD,Sumatera Utara,MARNIX SAHATA HUTABARAT,,,,,,,,,,,,,
2019,DPD,Sumatera Utara,"PARLINDUNGAN PURBA, S.H., M.M.",,,,,,,,,,,,,
2019,DPD,Sumatera Utara,"Pdt. WILLEM T.P. SIMARMATA, M.A.",,,,,,,,,,,,,
2019,DPD,Sumatera Utara,"Prof. Dr. H. ALI YAKUB MATONDANG, M.A",,,,,,,,,,,,,
2019,DPD,Sumatera Utara,Prof. Dr. Ir. Hj DARMAYANTI LUBIS,,,,,,,,,,,,,
2019,DPD,Sumatera Utara,"RAIDIR SIGALINGGING, S.E",,,,,,,,,,,,,
2019,DPD,Sumatera Utara,"SUTAN ERWIN SIHOMBING, A.Md., S.H.",,,,,,,,,,,,,
2019,DPD,Sumatera Utara,"Ustadz. H. SULTONI TRIKUSUMA, M.A.",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
