Year,Province,District Name,Election,Party Number,Party Name,NOMOR.URUT,Candidate Name,"Candidate Gender L=Male, P=Female"
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,12,PAN,3,"UMI FADHILAH, S.Pd",P
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,12,PAN,4,JOHAN FIRDAUS,L
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,12,PAN,5,"MULIATUL FAJRI AKHSAN, S.H.I., M.Si",L
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,12,PAN,6,"YULIA RAHMAWATI, S.KOM",P
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,12,PAN,7,"DEBORAH NING HASTUTI, SH",P
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,12,PAN,8,KHAYATUN NUFUS,P
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,13,Hanura,1,DUMATNO BUDI UTOMO,L
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,13,Hanura,2,IR. ERWIN HADIYANTO,L
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,13,Hanura,3,"MIRAWATI, S.Sos",P
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,13,Hanura,4,MUHAMAD KUSWANDI,L
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,13,Hanura,5,"WASIS SURONO, SE",L
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,13,Hanura,6,ZAENAB,P
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,14,Demokrat,1,"H. MEHBOB, SH, MH, CN",L
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,14,Demokrat,2,"HJ. KHUROTUL JANNAH, SE., MM.",P
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,14,Demokrat,3,"SHOLI, SH, . M.H.",L
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,14,Demokrat,4,AKMAL BUDI YULIANTO (ABY),L
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,14,Demokrat,5,MERDITA RIWAYATI,P
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,14,Demokrat,6,MAYANG DEWI BAHTHAI,P
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,14,Demokrat,7,MEITA ELVI SORAYA SALLY,P
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,14,Demokrat,8,BERRY SOLTAN HADINATA G.M.,L
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,19,PBB,1,EVACHIDUN SUWANDI,L
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,19,PBB,2,"CICIK YULIANITA, S.Pd",P
2019,JAWA TENGAH,JAWA TENGAH IX,DPR ,19,PBB,3,"Ir. IBNU DHARTO, S.T",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,1,PKB,1,H. YAQUT CHOLIL QOUMAS,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,1,PKB,2,"Drs. H. BISRI ROMLY, MM",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,1,PKB,3,HJ. FADHIILATUL ILMIAH,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,1,PKB,4,MF. NURHUDA Y,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,1,PKB,5,"RAYINDA EVA RAHMAH, S.Pd, M.Pd",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,1,PKB,6,"MARIA ULFA, M.Pd",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,1,PKB,7,"H. LUKMAN KHAKIM, M.Si",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,2,Gerindra,1,RAMSON SIAGIAN,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,2,Gerindra,2,"H. DAIRUL, SE., M.Si",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,2,Gerindra,3,R. NOVIAWATI,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,2,Gerindra,4,"NIRWAN, SE",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,2,Gerindra,5,IR. IIS LATIFAH,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,2,Gerindra,6,NIKEN RATIH,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,2,Gerindra,7,"MOH. KHUMAIDI, SH., MH",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,3,PDIP,1,Prof. Dr. HENDRAWAN SUPRATIKNO,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,3,PDIP,2,"DEDE INDRA PERMANA, S.H.",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,3,PDIP,3,"SITI FIKRIYAH KHURIYATI, S.H., M.Si",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,3,PDIP,4,SIKMA REJIK MARTINO,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,3,PDIP,5,dr. PRIH BUDI ARYATMOKO,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,3,PDIP,6,PUJI SRI HASTUTI,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,3,PDIP,7,ELLEN TAROREH,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,4,Golkar,1,"Ir. HERU DEWANTO, M.Sc. (Eng), IPU",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,4,Golkar,2,"Dr. MARLINDA IRWANTI, S.E., M.SI.",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,4,Golkar,3,"ANDRIYANTO JOHAN SYAH, S.T., M.M",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,4,Golkar,4,"DONI AKBAR, S.E",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,4,Golkar,5,"FANNY FATWATI PUTRI, S.H",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,4,Golkar,6,"SARAH SYAFITRI, S.Ikom",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,4,Golkar,7,"Ir. JUNAIDI ELVIS, M. Hum",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,5,NasDem,1,AMAT ANTONO,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,5,NasDem,2,"DEDY RAGIL SUTOPO, S.Pd.",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,5,NasDem,3,DRA TRINI SUMARTINI,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,5,NasDem,4,JONATHAN FRIZZY ARCKLAUSS SIMANJUNTAK,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,5,NasDem,5,"KRISTINA ISWANDARI, SH",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,5,NasDem,6,NANA DIANA,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,5,NasDem,7,"IMAN DWI SAPUTRO, SH",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,7,Berkarya,1,SUMIHARJO P,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,7,Berkarya,2,Drs. SUPRAYITNO,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,7,Berkarya,3,ENDANG PURWANINGSIH,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,7,Berkarya,4,IWAN SETIAWAN,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,7,Berkarya,5,NUR CHASANAH,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,7,Berkarya,6,DEWI KHOTIJAH,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,7,Berkarya,7,SUYANTO,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,8,PKS,1,Drs. H. SYAMSALIS,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,8,PKS,2,"H. IDRIS SATRIA BUDI, Ak. MBA",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,8,PKS,3,"FAJAR MARTANINGSIH, S. Si., A. Pt",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,8,PKS,4,"AHMAD HANAFI, MBA",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,8,PKS,5,"BAYU WIJANARKO, S.E",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,8,PKS,6,"SITI MURTAFIAH, S. Pd",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,8,PKS,7,"MASLIKHAH, S.Pd",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,9,Perindo,1,IMAM BUKHORI,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,9,Perindo,2,Drs. MANAHAN DAULAY,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,9,Perindo,3,"SULISTYA, S.E",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,9,Perindo,4,"DAVID SANTOSA, SE",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,9,Perindo,5,"DESSI TRI POSPITOSARI, SH",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,9,Perindo,6,KRISNAYANTO,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,9,Perindo,7,SRI WIGATI,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,10,PPP,1,"H. ARSUL SANI S.H, M.Si",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,10,PPP,2,"MUNAWAROH, DRA, HAJJAH",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,10,PPP,3,"MOCHAMAD SYAHIR, SH, MH",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,10,PPP,4,"PRAYITNO, S.E.",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,10,PPP,5,NURAIDA KHUMAIRAH,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,10,PPP,6,ROSNENI,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,10,PPP,7,MUH ABDI MUNIF,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,11,PSI,1,PUTRANTO HW,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,11,PSI,2,IRWANDA SYARIF HAMDANI,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,11,PSI,3,SHYLLIA SAL SABILLA,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,11,PSI,4,"SELAMET, SE, M.Si",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,11,PSI,5,NUR KHASAN,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,11,PSI,6,AYU HERDIANI TUMBELAKA,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,11,PSI,7,SELVI,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,12,PAN,1,"NASRULLAH, M.Si",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,12,PAN,2,"Drs. H. A. HAKAM NAJA, M.Si",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,12,PAN,3,SETYASIH PRIHERLINA,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,12,PAN,4,MUHAMMAD ABU THOLIB,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,12,PAN,5,"M. HARIMAN BAHTIAR, M.Si",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,12,PAN,6,YUNITA GUSDIYANTI,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,12,PAN,7,INDRI KRISNAWATI,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,13,Hanura,1,"PURNAMAWANSYAH, S.Pd",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,13,Hanura,2,"TEDDY YUNIARNO, S.IP",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,13,Hanura,3,Dra. SITI ZULAIKHA,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,13,Hanura,4,"SUYATNO, S.Pd",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,13,Hanura,5,"LIDIA ARIANTI, S.E",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,13,Hanura,6,"THORIQ FIRDAUS, S.E",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,14,Demokrat,1,NINA AGUSTIN,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,14,Demokrat,2,"WIRANTI SAPUTRI, SE",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,14,Demokrat,3,"H. KARNAWI IKSAN, S.IP",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,14,Demokrat,4,"PUTRI PERMATA SARI, SE",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,14,Demokrat,5,ASHA MUHAMAD,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,14,Demokrat,6,BELLA KHARISMA,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,14,Demokrat,7,EVA OMPITA SORAYA,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,19,PBB,1,DECI ANA WATI,P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,19,PBB,2,"SUSANTY, SP",P
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,19,PBB,3,UJANG SUPARMAN,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,19,PBB,4,Ir. H. M. UMAR FATAH,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,19,PBB,5,"SUTAN NASOMAL, S.Pd.I",L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,19,PBB,6,LUQMAN HAKIM,L
2019,JAWA TENGAH,JAWA TENGAH X,DPR ,20,PKPI,1,AJENG TRISNA WAHID HANDAYANI,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,1,PKB,1,"H. SYAIKHUL ISLAM, Lc., M.Sosio",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,1,PKB,2,"ARZETI BILBINA, S.E., M.AP",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,1,PKB,3,Ir. FANDI UTOMO,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,1,PKB,4,"DR. SUNDARI SOEKOTJO, M.M",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,1,PKB,5,LUTHFIAH NUR FAJRINA,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,1,PKB,6,"MUHAMMAD ASHARI, S. HI",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,1,PKB,7,"DRS. MUHAMMAD ALI JA'CUB, MM",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,1,PKB,8,M GHOZI ALFATIH,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,1,PKB,9,"M. ZAENAB MALTUFAH, SE, MSE",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,1,PKB,10,MISBAHUL MUNIR,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,2,Gerindra,1,Ir. H. BAMBANG HARYO SOEKARTO,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,2,Gerindra,2,AHMAD DHANI PRASETYO,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,2,Gerindra,3,SIANE INDRIANI,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,2,Gerindra,4,"H. RAHMAT MUHAJIRIN, SH",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,2,Gerindra,5,"Dra. HELENA MAUREEN MANTIRI, MAP",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,2,Gerindra,6,"DR. BF.SUTADI, SH., M.Si",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,2,Gerindra,7,MBAREP ANTOSENO,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,2,Gerindra,8,"PRAMUCAHYA PURWANTO, ST",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,2,Gerindra,9,ARDHIA PRAMESWARI REGITA CAHYANI,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,2,Gerindra,10,DJAMAL AZIZ,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,3,PDIP,1,BAMBANG DH,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,3,PDIP,2,"PUTI GUNTUR SOEKARNO, S.IP",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,3,PDIP,3,"LAKSDA TNI (Purn) Ir. YUHASTIHAR, M.M.",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,3,PDIP,4,INDAH KURNIAWATI,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,3,PDIP,5,ANDRE HEHANUSSA,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,3,PDIP,6,"SRI WURYANI, S.IP",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,3,PDIP,7,"Drs. J.B. AMIRANTO, M.Si., Ak., C.A",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,3,PDIP,8,"CITRA OKTAVIA MOCHTAR, S.E.",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,3,PDIP,9,FIRMAN JAYA DAELY,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,3,PDIP,10,PARAMITA WIRA RIA NUGRAHANI,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,4,Golkar,1,ADIES KADIR,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,4,Golkar,2,"Dr. H. ANDI BUDI SULISTIJANTO, S.H., M.IKom",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,4,Golkar,3,"FARAH TAMALIA, S.E.Ak",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,4,Golkar,4,ERNA RAHMAWATI,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,4,Golkar,5,"ABRAHAM SRIDJAJA, S.H., M.H",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,4,Golkar,6,"AGUNG SANTOSO, S.P",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,4,Golkar,7,"RADEN BESSE KARTONINGRAT, S.H., M.H.",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,4,Golkar,8,"BHIROWO SENO ADJI, S.T",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,4,Golkar,9,SITI HANIFA,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,4,Golkar,10,"ERWIN SIREGAR, S.H., M.H",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,5,NasDem,1,HAYONO ISMAN,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,5,NasDem,2,"E S MARULI HUTAGALUNG, S.H, M.Hum",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,5,NasDem,3,"MARIA LUCIA LINDHAJANY, SH, M.Kn",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,5,NasDem,4,DR. H. RACHMAD ARISATOTO,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,5,NasDem,5,VINSENSIUS AWEY,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,5,NasDem,6,MANOHARA ODELIA,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,5,NasDem,7,"APOLONIUS HARIYAWAN NUGROHO, S.Kh",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,5,NasDem,8,H. MOHAMMAD HATTA,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,5,NasDem,9,"DWI SUCHUFI, S.SOS",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,5,NasDem,10,"INDRA MAULANA, SS",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,6,Garuda,1,DONI SAPUTRA,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,6,Garuda,2,"HUMAIRA DITYA SITARESMI, S.S",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,6,Garuda,3,LIDYA RUSLI,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,7,Berkarya,1,"Drs. H. PRIYO BUDI SANTOSO, M.AP",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,7,Berkarya,2,"Dr. AAD HARHARAH, MHA., FS.",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,7,Berkarya,3,Hj. PATRIA MUTIARA NUSA,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,7,Berkarya,4,"Drs. EC. H. M. IMRON SYUKUR, MM",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,7,Berkarya,5,"Ir. H. BAMBANG SUTONO, M.Si",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,7,Berkarya,6,MARDIANA,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,7,Berkarya,7,Drs. MUBTADI,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,7,Berkarya,8,"ROBERT MANTINIA, SE, SH, M.HUM.",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,7,Berkarya,9,YULIA PUSPITASARI ABADY,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,7,Berkarya,10,"EKA SEPTIA DARMAWAN, SE",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,8,PKS,1,Ir. H. SIGIT SOSIANTOMO,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,8,PKS,2,ISWIYANTI WIDYAWATI,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,8,PKS,3,MUHAMMAD AZIZ,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,8,PKS,4,MISBAHUL HUDA,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,8,PKS,5,MANGESTI WALUYO SEDJATI,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,8,PKS,6,HERLIN YULIASTANTI,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,8,PKS,7,WIDYA ADI SASONGKO,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,8,PKS,8,WAHYU SRIONO,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,8,PKS,9,"LINA ARIANI, S.Si., APl",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,8,PKS,10,HOIRIYAH,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,9,Perindo,1,"ANGELA HERLIANI TANOESOEDIBJO, BA, M.Com",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,9,Perindo,2,"IR. PETER SOSILO, SH",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,9,Perindo,3,"ISKANDAR ZULKARNAIN GUMAY, S.Sos",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,9,Perindo,4,"Dr. DEDDY MARCIANO, SE., MM",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,9,Perindo,5,EKO HADI WARDOYO,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,9,Perindo,6,drg. RATNA DHAMAYANTI,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,9,Perindo,7,RUDY WIBOWO,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,9,Perindo,8,"Ir. ANDARUNA SETIAWAN, M.M",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,9,Perindo,9,LINA ROSITA T,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,9,Perindo,10,"HARDO SUSILO, Bc.Kn",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,10,PPP,1,"MUHAMMAD HABIBUR ROCHMAN, SE",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,10,PPP,2,DR. H. GATOT SUJONO,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,10,PPP,3,PAPANG PARTINI,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,10,PPP,4,"ACHMAD FIKRI HIDAYAT, SH",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,10,PPP,5,TUNGGA BHIMADI,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,10,PPP,6,"ZINAH A. SALAM, S.Pd",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,10,PPP,7,SAUFIRMAN PUTRO,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,10,PPP,8,SYUâ€™LAYYA FARIDA,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,10,PPP,9,SUHAIRI,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,11,PSI,1,"ANDY BUDIMAN, S.Sos",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,11,PSI,2,"DHIMAS ANUGRAH, M.TH",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,11,PSI,3,"Dra. ANIS JULAIKAH, Apt",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,11,PSI,4,"B. BASKORO E.P, S. Ap",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,11,PSI,5,"Dr. Ir. YUDI WIBOWO SUKINTO, SH. MH.",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,11,PSI,6,DRA. ASTUTIK NINGRUM,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,11,PSI,7,"SHADER MUBARAK ARTHAMIN, S.Ak",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,11,PSI,8,"ANDRE CAHYO NUGROHO, SE",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,11,PSI,9,RURI PUDJI NINGRUM,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,11,PSI,10,"TONNY HUTAPEA, SE",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,12,PAN,1,SUNGKONO,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,12,PAN,2,DHIMAM ABROR,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,12,PAN,3,"MILA MACHMUDAH, S.Sos",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,12,PAN,4,Dr. LEO HERLAMBANG,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,12,PAN,5,Ir. SUNARTOYO,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,12,PAN,6,"Dra. KUSKADIASTUTI, M.BA",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,12,PAN,7,"MUHAMMAD YASIN HISJAM, SE",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,12,PAN,8,"SURYA OKTIKANANDA, SKM, MSi",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,12,PAN,9,LILY OKTAVIA,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,12,PAN,10,Hj. GEBI KONITA D,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,13,Hanura,1,MULYADI,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,13,Hanura,2,"Z. MUTTAQIN, SE",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,13,Hanura,3,"NILAM PUSPITA PERMATASARI, S.Ds",P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,13,Hanura,4,Dr. RUDOLF JAFET SUMAMPOUW,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,13,Hanura,5,DIANITA FAHMI RIFADA,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,13,Hanura,6,"SYAIFUL FARIHANUN, S.Ag",L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,14,Demokrat,1,Dra. LUCY KURNIASARI,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,14,Demokrat,2,DAISY MARGARET SILANNO,P
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,14,Demokrat,3,MOCHAMAD RIZAL,L
2019,JAWA TIMUR,JAWA TIMUR I,DPR ,14,Demokrat,4,"A. SETYO HARMONO, SH., MH",L
